concept1,concept2,yes,no
cheetah,kingfisher,-2.4872970581054688,-5.487297058105469
cheetah,woodpecker,-2.4308547973632812,-5.305854797363281
cheetah,emu,-2.4899253845214844,-5.364925384521484
cheetah,ostrich,-2.4136428833007812,-5.163642883300781
cheetah,carp,-2.2705421447753906,-5.958042144775391
cheetah,goldfish,-2.6818504333496094,-5.556850433349609
cheetah,minnow,-2.191225051879883,-5.441225051879883
cheetah,cod,-2.2652320861816406,-5.577732086181641
cheetah,herring,-2.5488662719726562,-5.048866271972656
cheetah,sardine,-2.5030078887939453,-5.503007888793945
cheetah,salmon,-2.4322738647460938,-5.432273864746094
cheetah,trout,-2.4863548278808594,-5.611354827880859
cheetah,eel,-2.491731643676758,-5.491731643676758
cheetah,flounder,-2.546499252319336,-5.421499252319336
cheetah,mackerel,-2.2502784729003906,-5.625278472900391
cheetah,tuna,-2.486417770385742,-5.361417770385742
cheetah,seahorse,-2.494539260864258,-5.494539260864258
cheetah,shark,-2.5195999145507812,-5.144599914550781
cheetah,bee,-2.550046920776367,-5.425046920776367
cheetah,hornet,-2.515989303588867,-5.265989303588867
cheetah,wasp,-2.4302139282226562,-5.430213928222656
cheetah,ant,-2.6383705139160156,-5.388370513916016
cheetah,beetle,-2.4428863525390625,-5.4428863525390625
cheetah,ladybird,-2.7800731658935547,-4.530073165893555
cheetah,butterfly,-2.4198455810546875,-5.4198455810546875
cheetah,moth,-2.3046875,-5.4296875
cheetah,cockroach,-2.5816268920898438,-5.331626892089844
cheetah,cricket,-2.4769668579101562,-5.476966857910156
cheetah,grasshopper,-2.3613719940185547,-5.486371994018555
cheetah,locust,-2.481740951538086,-5.356740951538086
cheetah,dragonfly,-2.2662353515625,-5.5162353515625
cheetah,flea,-2.455995559692383,-5.455995559692383
cheetah,housefly,-2.2681922912597656,-5.518192291259766
cheetah,mosquito,-2.5453758239746094,-5.420375823974609
cheetah,stick_insect,-2.395017623901367,-5.520017623901367
cheetah,termite,-2.556894302368164,-5.556894302368164
cheetah,centipede,-2.399749755859375,-5.274749755859375
cheetah,millipede,-2.294309616088867,-5.669309616088867
cheetah,scorpion,-2.510150909423828,-5.135150909423828
cheetah,spider,-2.4440650939941406,-5.319065093994141
cheetah,tarantula,-2.2836570739746094,-5.408657073974609
cheetah,crab,-2.5702896118164062,-5.320289611816406
cheetah,crayfish,-2.3767642974853516,-5.689264297485352
cheetah,lobster,-2.572664260864258,-5.697664260864258
cheetah,prawn,-2.66656494140625,-5.04156494140625
cheetah,shrimp,-2.4823226928710938,-4.982322692871094
cheetah,slug,-2.727907180786133,-5.602907180786133
cheetah,snail,-2.381357192993164,-5.631357192993164
cheetah,clam,-2.426197052001953,-5.863697052001953
cheetah,mussel,-2.3089637756347656,-5.558963775634766
cheetah,scallop,-2.4619998931884766,-5.774499893188477
cheetah,oyster,-2.410137176513672,-5.785137176513672
cheetah,squid,-2.4923744201660156,-5.242374420166016
cheetah,octopus,-2.468881607055664,-5.468881607055664
cheetah,worm,-2.534618377685547,-5.534618377685547
cheetah,jellyfish,-2.493223190307617,-5.618223190307617
leopard,bat,-2.743579864501953,-5.118579864501953
leopard,bear,-2.6328296661376953,-5.132829666137695
leopard,cat,-2.523580551147461,-5.148580551147461
leopard,cheetah,-2.522726058959961,-5.022726058959961
leopard,lion,-2.614961624145508,-4.989961624145508
leopard,panther,-2.5641613006591797,-5.06416130065918
leopard,tiger,-2.5313282012939453,-5.156328201293945
leopard,dog,-2.7055435180664062,-5.080543518066406
leopard,fox,-2.524566650390625,-5.024566650390625
leopard,hyena,-2.711008071899414,-5.086008071899414
leopard,wolf,-2.6228904724121094,-5.122890472412109
leopard,raccoon,-2.330739974975586,-5.080739974975586
leopard,skunk,-2.596559524536133,-5.221559524536133
leopard,otter,-2.5986785888671875,-5.3486785888671875
leopard,beaver,-2.6191043853759766,-5.494104385375977
leopard,chipmunk,-2.637409210205078,-5.262409210205078
leopard,squirrel,-2.6511058807373047,-5.151105880737305
leopard,gerbil,-2.7057838439941406,-5.580783843994141
leopard,guinea_pig,-2.6856536865234375,-5.3106536865234375
leopard,hamster,-2.563230514526367,-5.188230514526367
leopard,mouse,-2.742250442504883,-5.117250442504883
leopard,porcupine,-2.638153076171875,-5.138153076171875
leopard,rat,-2.753021240234375,-5.128021240234375
leopard,buffalo,-2.814746856689453,-4.939746856689453
leopard,cow,-2.6292381286621094,-5.004238128662109
leopard,ox,-2.582448959350586,-5.207448959350586
leopard,goat,-2.7098388671875,-5.0848388671875
leopard,sheep,-2.6703758239746094,-5.170375823974609
leopard,deer,-2.445127487182617,-5.070127487182617
leopard,moose,-2.5589847564697266,-5.183984756469727
leopard,giraffe,-2.7508983612060547,-5.125898361206055
leopard,camel,-2.737100601196289,-5.112100601196289
leopard,hippo,-2.7314605712890625,-5.1064605712890625
leopard,llama,-2.6550865173339844,-5.405086517333984
leopard,pig,-2.617717742919922,-4.992717742919922
leopard,donkey,-2.773000717163086,-5.023000717163086
leopard,horse,-2.640401840209961,-5.140401840209961
leopard,pony,-2.741596221923828,-5.241596221923828
leopard,zebra,-2.7002620697021484,-5.200262069702148
leopard,rhino,-2.6162776947021484,-4.991277694702148
leopard,gorilla,-2.606058120727539,-5.231058120727539
leopard,monkey,-2.6540298461914062,-5.154029846191406
leopard,hedgehog,-2.678363800048828,-5.178363800048828
leopard,rabbit,-2.548839569091797,-5.048839569091797
leopard,seal,-2.754199981689453,-5.004199981689453
leopard,walrus,-2.795654296875,-5.545654296875
leopard,dolphin,-2.860391616821289,-5.110391616821289
leopard,whale,-2.649721145629883,-5.399721145629883
leopard,elephant,-2.727649688720703,-5.227649688720703
leopard,kangaroo,-2.709604263305664,-5.334604263305664
leopard,platypus,-2.643819808959961,-5.518819808959961
leopard,crocodile,-2.6347007751464844,-4.884700775146484
leopard,alligator,-2.6117382049560547,-5.236738204956055
leopard,lizard,-2.6603622436523438,-5.160362243652344
leopard,iguana,-2.64886474609375,-5.52386474609375
leopard,rattlesnake,-2.5143165588378906,-5.139316558837891
leopard,tortoise,-2.7042465209960938,-5.204246520996094
leopard,turtle,-2.6274871826171875,-5.1274871826171875
leopard,frog,-2.763303756713867,-5.013303756713867
leopard,toad,-2.6313400268554688,-5.131340026855469
leopard,budgie,-2.7158031463623047,-4.965803146362305
leopard,parakeet,-2.663228988647461,-5.288228988647461
leopard,buzzard,-2.686704635620117,-5.061704635620117
leopard,falcon,-2.7091026306152344,-5.209102630615234
leopard,hawk,-2.5304126739501953,-5.030412673950195
leopard,eagle,-2.6998748779296875,-5.0748748779296875
leopard,owl,-2.5902137756347656,-4.965213775634766
leopard,canary,-2.772611618041992,-5.272611618041992
leopard,magpie,-2.8095645904541016,-5.309564590454102
leopard,raven,-2.627382278442383,-5.002382278442383
leopard,nightingale,-2.542844772338867,-4.542844772338867
leopard,robin,-2.751089096069336,-5.501089096069336
leopard,starling,-2.631460189819336,-5.381460189819336
leopard,sparrow,-2.7336959838867188,-5.233695983886719
leopard,wren,-2.7674293518066406,-5.392429351806641
leopard,chicken,-2.740680694580078,-5.240680694580078
leopard,cockerel,-2.6198387145996094,-4.619838714599609
leopard,turkey,-2.6294288635253906,-5.379428863525391
leopard,dove,-2.6006526947021484,-5.100652694702148
leopard,pigeon,-2.6858692169189453,-5.185869216918945
leopard,partridge,-2.6199779510498047,-4.994977951049805
leopard,peacock,-2.8118820190429688,-5.186882019042969
leopard,crane,-2.6378517150878906,-5.137851715087891
leopard,flamingo,-2.8954238891601562,-5.270423889160156
leopard,heron,-2.5111160278320312,-5.136116027832031
leopard,duck,-2.718231201171875,-5.093231201171875
leopard,goose,-2.7625350952148438,-5.137535095214844
leopard,pelican,-2.7220096588134766,-5.472009658813477
leopard,penguin,-2.6814498901367188,-5.181449890136719
leopard,seagull,-2.6511764526367188,-5.151176452636719
leopard,swan,-2.6690521240234375,-5.1690521240234375
leopard,hummingbird,-2.558513641357422,-5.433513641357422
leopard,kingfisher,-2.7414798736572266,-5.366479873657227
leopard,woodpecker,-2.6250572204589844,-5.125057220458984
leopard,emu,-2.631277084350586,-5.131277084350586
leopard,ostrich,-2.6314964294433594,-5.256496429443359
leopard,carp,-2.6159515380859375,-5.2409515380859375
leopard,goldfish,-2.747203826904297,-5.372203826904297
leopard,minnow,-2.4207725524902344,-5.420772552490234
leopard,cod,-2.4724197387695312,-5.347419738769531
leopard,herring,-2.621103286743164,-4.871103286743164
leopard,sardine,-2.565582275390625,-5.065582275390625
leopard,salmon,-2.5625762939453125,-5.1875762939453125
leopard,trout,-2.526552200317383,-5.276552200317383
leopard,eel,-2.7200164794921875,-5.0950164794921875
leopard,flounder,-2.766206741333008,-5.516206741333008
leopard,mackerel,-2.6049556732177734,-5.104955673217773
leopard,tuna,-2.604473114013672,-5.229473114013672
leopard,seahorse,-2.7476234436035156,-5.247623443603516
leopard,shark,-2.6761722564697266,-5.051172256469727
leopard,bee,-2.674367904663086,-5.174367904663086
leopard,hornet,-2.786661148071289,-5.161661148071289
leopard,wasp,-2.6940975189208984,-5.069097518920898
leopard,ant,-2.6504039764404297,-5.15040397644043
leopard,beetle,-2.702573776245117,-5.327573776245117
leopard,ladybird,-2.8784046173095703,-4.37840461730957
leopard,butterfly,-2.6872482299804688,-5.062248229980469
leopard,moth,-2.6051902770996094,-5.230190277099609
leopard,cockroach,-2.5468997955322266,-5.171899795532227
leopard,cricket,-2.723796844482422,-5.223796844482422
leopard,grasshopper,-2.502552032470703,-5.502552032470703
leopard,locust,-2.7647628784179688,-5.389762878417969
leopard,dragonfly,-2.685262680053711,-5.435262680053711
leopard,flea,-2.7347660064697266,-5.359766006469727
leopard,housefly,-2.595226287841797,-5.470226287841797
leopard,mosquito,-2.663057327270508,-5.288057327270508
leopard,stick_insect,-2.590606689453125,-5.340606689453125
leopard,termite,-2.7493515014648438,-5.499351501464844
leopard,centipede,-2.5532608032226562,-5.428260803222656
leopard,millipede,-2.597991943359375,-5.660491943359375
leopard,scorpion,-2.5985374450683594,-4.973537445068359
leopard,spider,-2.7131080627441406,-5.088108062744141
leopard,tarantula,-2.614521026611328,-5.489521026611328
leopard,crab,-2.624147415161133,-5.124147415161133
leopard,crayfish,-2.478191375732422,-5.478191375732422
leopard,lobster,-2.6525230407714844,-5.402523040771484
leopard,prawn,-2.784494400024414,-4.909494400024414
leopard,shrimp,-2.568399429321289,-5.193399429321289
leopard,slug,-2.7953720092773438,-5.295372009277344
leopard,snail,-2.716655731201172,-5.466655731201172
leopard,clam,-2.6792678833007812,-5.679267883300781
leopard,mussel,-2.5012683868408203,-5.37626838684082
leopard,scallop,-2.672069549560547,-5.547069549560547
leopard,oyster,-2.559164047241211,-5.559164047241211
leopard,squid,-2.6008682250976562,-5.350868225097656
leopard,octopus,-2.621673583984375,-5.496673583984375
leopard,worm,-2.7001571655273438,-5.325157165527344
leopard,jellyfish,-2.680818557739258,-5.305818557739258
lion,bat,-2.6682701110839844,-5.043270111083984
lion,bear,-2.6478614807128906,-5.022861480712891
lion,cat,-2.6791858673095703,-4.92918586730957
lion,cheetah,-2.549837112426758,-4.924837112426758
lion,leopard,-2.653797149658203,-4.903797149658203
lion,panther,-2.7218017578125,-4.9718017578125
lion,tiger,-2.524578094482422,-4.899578094482422
lion,dog,-2.6628665924072266,-4.912866592407227
lion,fox,-2.484212875366211,-4.859212875366211
lion,hyena,-2.761018753051758,-4.886018753051758
lion,wolf,-2.6110973358154297,-4.86109733581543
lion,raccoon,-2.5573558807373047,-5.182355880737305
lion,skunk,-2.59521484375,-5.09521484375
lion,otter,-2.6369476318359375,-5.1369476318359375
lion,beaver,-2.7423973083496094,-5.492397308349609
lion,chipmunk,-2.8319129943847656,-5.206912994384766
lion,squirrel,-2.6541709899902344,-5.154170989990234
lion,gerbil,-2.7685317993164062,-5.518531799316406
lion,guinea_pig,-2.7790985107421875,-5.2790985107421875
lion,hamster,-2.6120243072509766,-5.237024307250977
lion,mouse,-2.6698055267333984,-5.044805526733398
lion,porcupine,-2.8286380767822266,-5.203638076782227
lion,rat,-2.716053009033203,-4.966053009033203
lion,buffalo,-2.658498764038086,-4.658498764038086
lion,cow,-2.697359085083008,-4.947359085083008
lion,ox,-2.702970504760742,-5.077970504760742
lion,goat,-2.6562023162841797,-4.90620231628418
lion,sheep,-2.7252197265625,-5.1002197265625
lion,deer,-2.436128616333008,-4.936128616333008
lion,moose,-2.55804443359375,-5.05804443359375
lion,giraffe,-2.6378421783447266,-5.137842178344727
lion,camel,-2.6106395721435547,-4.985639572143555
lion,hippo,-2.7203731536865234,-5.095373153686523
lion,llama,-2.679414749145508,-5.179414749145508
lion,pig,-2.747142791748047,-4.872142791748047
lion,donkey,-2.839752197265625,-4.839752197265625
lion,horse,-2.604156494140625,-4.979156494140625
lion,pony,-2.7299671173095703,-4.97996711730957
lion,zebra,-2.654216766357422,-5.154216766357422
lion,rhino,-2.7340316772460938,-4.859031677246094
lion,gorilla,-2.7283191680908203,-5.22831916809082
lion,monkey,-2.7208251953125,-4.9708251953125
lion,hedgehog,-2.5652618408203125,-4.9402618408203125
lion,rabbit,-2.6513137817382812,-5.026313781738281
lion,seal,-2.631641387939453,-5.006641387939453
lion,walrus,-2.7713546752929688,-5.396354675292969
lion,dolphin,-2.6331958770751953,-5.008195877075195
lion,whale,-2.642240524291992,-5.267240524291992
lion,elephant,-2.70989990234375,-5.08489990234375
lion,kangaroo,-2.6829185485839844,-5.182918548583984
lion,platypus,-2.686359405517578,-5.561359405517578
lion,crocodile,-2.533906936645508,-4.783906936645508
lion,alligator,-2.700582504272461,-5.200582504272461
lion,lizard,-2.724271774291992,-5.099271774291992
lion,iguana,-2.7227840423583984,-5.222784042358398
lion,rattlesnake,-2.585519790649414,-5.085519790649414
lion,tortoise,-2.693288803100586,-5.068288803100586
lion,turtle,-2.5848312377929688,-4.959831237792969
lion,frog,-2.501920700073242,-4.876920700073242
lion,toad,-2.6157569885253906,-5.115756988525391
lion,budgie,-2.6601390838623047,-4.660139083862305
lion,parakeet,-2.7017650604248047,-5.326765060424805
lion,buzzard,-2.5204086303710938,-4.895408630371094
lion,falcon,-2.5297622680664062,-5.029762268066406
lion,hawk,-2.5348739624023438,-5.034873962402344
lion,eagle,-2.7234230041503906,-4.848423004150391
lion,owl,-2.5167980194091797,-5.01679801940918
lion,canary,-2.6856117248535156,-5.060611724853516
lion,magpie,-2.785593032836914,-5.035593032836914
lion,raven,-2.649494171142578,-5.024494171142578
lion,nightingale,-2.678140640258789,-4.553140640258789
lion,robin,-2.7980804443359375,-5.2980804443359375
lion,starling,-2.696012496948242,-5.196012496948242
lion,sparrow,-2.808473587036133,-5.058473587036133
lion,wren,-2.8673248291015625,-5.2423248291015625
lion,chicken,-2.6287059783935547,-5.003705978393555
lion,cockerel,-2.687814712524414,-4.437814712524414
lion,turkey,-2.726848602294922,-5.351848602294922
lion,dove,-2.5992488861083984,-4.974248886108398
lion,pigeon,-2.5838394165039062,-5.083839416503906
lion,partridge,-2.6264495849609375,-5.0014495849609375
lion,peacock,-2.6945571899414062,-4.944557189941406
lion,crane,-2.448192596435547,-4.948192596435547
lion,flamingo,-2.7050304412841797,-4.83003044128418
lion,heron,-2.5118885040283203,-5.01188850402832
lion,duck,-2.6907958984375,-4.9407958984375
lion,goose,-2.670186996459961,-5.045186996459961
lion,pelican,-2.6121883392333984,-5.237188339233398
lion,penguin,-2.654573440551758,-5.154573440551758
lion,seagull,-2.706562042236328,-5.081562042236328
lion,swan,-2.747974395751953,-4.997974395751953
lion,hummingbird,-2.7720985412597656,-5.397098541259766
lion,kingfisher,-2.894777297973633,-5.394777297973633
lion,woodpecker,-2.6967411041259766,-5.071741104125977
lion,emu,-2.7011260986328125,-5.2011260986328125
lion,ostrich,-2.698863983154297,-5.198863983154297
lion,carp,-2.6063060760498047,-5.106306076049805
lion,goldfish,-2.6412429809570312,-5.141242980957031
lion,minnow,-2.666585922241211,-5.166585922241211
lion,cod,-2.5373611450195312,-5.037361145019531
lion,herring,-2.5795440673828125,-4.5795440673828125
lion,sardine,-2.7297401428222656,-5.104740142822266
lion,salmon,-2.642679214477539,-5.017679214477539
lion,trout,-2.5273513793945312,-5.277351379394531
lion,eel,-2.759397506713867,-5.009397506713867
lion,flounder,-2.661386489868164,-5.411386489868164
lion,mackerel,-2.5867977142333984,-5.461797714233398
lion,tuna,-2.589160919189453,-5.214160919189453
lion,seahorse,-2.764078140258789,-5.139078140258789
lion,shark,-2.629467010498047,-5.004467010498047
lion,bee,-2.7076492309570312,-4.957649230957031
lion,hornet,-2.7482528686523438,-5.123252868652344
lion,wasp,-2.6343955993652344,-5.009395599365234
lion,ant,-2.7076854705810547,-4.957685470581055
lion,beetle,-2.650665283203125,-5.025665283203125
lion,ladybird,-2.9198646545410156,-4.419864654541016
lion,butterfly,-2.6791152954101562,-5.054115295410156
lion,moth,-2.5757312774658203,-5.07573127746582
lion,cockroach,-2.503660202026367,-5.003660202026367
lion,cricket,-2.6414146423339844,-5.016414642333984
lion,grasshopper,-2.529613494873047,-5.404613494873047
